Singers,Genre,Artist,TrackURI,Preview,track,acousticness,instrumentalness,energy,speechiness,liveness,loudness,danceability,tempo,valence
Phil Anselmo,Metal,spotify:artist:0WMCrmC96IpOteF4W4mZ3v,spotify:track:2VBA1Af6pSYWNTy9H6hKGL,https://p.scdn.co/mp3-preview/b8737a672dd32dc17516bb3ac4910027c9111c7a?cid=6f8bb3e64c2944d586037b9907043601,Let Darkness Fall,0.000533,0.21,0.888,0.0622,0.075,-5.356,0.284,93.906,0.226
Phil Anselmo,Metal,spotify:artist:0WMCrmC96IpOteF4W4mZ3v,spotify:track:1rRLCEJXk4ea23EOxoL3Gi,https://p.scdn.co/mp3-preview/9370669215300cacbabd035fdf67959c729d88d6?cid=6f8bb3e64c2944d586037b9907043601,"Power Drunk Majesty, Pt. 2",0.000313,0.102,0.963,0.057,0.255,-4.659,0.542,97.01,0.471
Phil Anselmo,Metal,spotify:artist:0WMCrmC96IpOteF4W4mZ3v,spotify:track:2jlmJ1pxqrN17aKvZnRSyf,https://p.scdn.co/mp3-preview/e2cd1196abda67462396dd8dd557e63545f5f1b8?cid=6f8bb3e64c2944d586037b9907043601,The Accuser,2.11E-05,0.566,0.985,0.0824,0.0537,-5.114,0.399,94.233,0.224
Phil Anselmo,Metal,spotify:artist:0WMCrmC96IpOteF4W4mZ3v,spotify:track:6R54a08oOZroEiEaTRxHI1,https://p.scdn.co/mp3-preview/6db1503cffed681602a0d9294637dea1036ccec4?cid=6f8bb3e64c2944d586037b9907043601,Voodoo of the Godsend,0.000281,0.805,0.977,0.0532,0.146,-4.603,0.546,107.999,0.355
Ronnie James Dio,Metal,spotify:artist:3W6mkWRUQjmny6bSsEcJf3,spotify:track:3uZFSiCurXd9Jm3OIfxmAb,https://p.scdn.co/mp3-preview/427dda71f92c7166e0a042317a6793b433fe5858?cid=6f8bb3e64c2944d586037b9907043601,Let Them Eat Metal,0.0014,0.00575,0.721,0.0305,0.203,-6.35,0.626,116.414,0.493
Ronnie James Dio,Metal,spotify:artist:3W6mkWRUQjmny6bSsEcJf3,spotify:track:6Nn0ilDafmU5EsSuVDiXKw,https://p.scdn.co/mp3-preview/30977404b1eb4b4b05c2ca93a86c4815d26d22c8?cid=6f8bb3e64c2944d586037b9907043601,Metal Will Never Die (Bonus Track),0.000372,2.86E-05,0.818,0.0413,0.121,-2.031,0.375,75.966,0.411
Ronnie James Dio,Metal,spotify:artist:3W6mkWRUQjmny6bSsEcJf3,spotify:track:3WF4PlsNx14K723Mgwoosn,https://p.scdn.co/mp3-preview/5edcf52939669b78ef8f398831c8de6bd33b9db2?cid=6f8bb3e64c2944d586037b9907043601,Too Hot to Stop,0.00133,0.838,0.93,0.0466,0.235,-6.904,0.543,137.511,0.524
Ronnie James Dio,Metal,spotify:artist:3W6mkWRUQjmny6bSsEcJf3,spotify:track:35f40WckAGomhkLxlCelQc,https://p.scdn.co/mp3-preview/8a6c4c9189ec300ac1b088b640f39bef3ad30fc8?cid=6f8bb3e64c2944d586037b9907043601,Hurricane,1.50E-05,0.889,0.949,0.0624,0.215,-4.599,0.405,94.422,0.188
Ronnie James Dio,Metal,spotify:artist:3W6mkWRUQjmny6bSsEcJf3,spotify:track:5hMndO0KAcs6cKI89Lzbes,https://p.scdn.co/mp3-preview/b78a395fdeeafdf33a38a618b2e58f23616a4440?cid=6f8bb3e64c2944d586037b9907043601,The Code,0.000783,7.73E-06,0.878,0.0812,0.272,-5.654,0.526,95.985,0.489
Ronnie James Dio,Metal,spotify:artist:3W6mkWRUQjmny6bSsEcJf3,spotify:track:6fn5kWKOKmjvmlez65SghS,https://p.scdn.co/mp3-preview/bf53c1aceada12667dea5d523bed7e7512a56422?cid=6f8bb3e64c2944d586037b9907043601,White Lightning,0.000749,0.102,0.948,0.0721,0.0698,-6.438,0.5,144.401,0.374
Ronnie James Dio,Metal,spotify:artist:3W6mkWRUQjmny6bSsEcJf3,spotify:track:3fJ7Ao8qM4h0AWxKoBmNEb,https://p.scdn.co/mp3-preview/e171dbf71ee0ebe4f4861075d2f208468afcb734?cid=6f8bb3e64c2944d586037b9907043601,Power Lover,0.000562,0.083,0.898,0.203,0.251,-6.5,0.342,89.533,0.564
Ronnie James Dio,Metal,spotify:artist:3W6mkWRUQjmny6bSsEcJf3,spotify:track:1TQEMRyYNYXVMEn3ICEkrM,https://p.scdn.co/mp3-preview/7952685f2ee017566250f1b1857b13f56b9ce635?cid=6f8bb3e64c2944d586037b9907043601,Wild Dogs,5.37E-05,0.973,0.992,0.0753,0.485,-7.427,0.161,181.826,0.0752
Ronnie James Dio,Metal,spotify:artist:3W6mkWRUQjmny6bSsEcJf3,spotify:track:4djf77CdXA6zqjLiYZwPby,https://p.scdn.co/mp3-preview/f5ea825032fa2556d3e06e14096ff3d8804b372b?cid=6f8bb3e64c2944d586037b9907043601,Nuclear Skies,0.00878,0.0715,0.734,0.0363,0.16,-7.349,0.616,110.838,0.302
Ronnie James Dio,Metal,spotify:artist:3W6mkWRUQjmny6bSsEcJf3,spotify:track:3S9cx6A8bm3au5u07mqhbC,https://p.scdn.co/mp3-preview/761d83085f15aebdb2fd0acb76ac361a3cf3a85c?cid=6f8bb3e64c2944d586037b9907043601,Waiting for Tomorrow,0.00109,0.85,0.903,0.043,0.185,-8.055,0.505,127.118,0.52
Ozzy Osbourne,Metal,spotify:artist:6ZLTlhejhndI4Rh53vYhrY,spotify:track:7ACxUo21jtTHzy7ZEV56vU,https://p.scdn.co/mp3-preview/c3b4fea2b6c7c40bd86ff3da791db247bd81aed5?cid=6f8bb3e64c2944d586037b9907043601,Crazy Train,0.408,0.000271,0.913,0.107,0.248,-4.008,0.454,137.688,0.521
Ozzy Osbourne,Metal,spotify:artist:6ZLTlhejhndI4Rh53vYhrY,spotify:track:0S3gpZzlT9Hb7CCSV2owX7,https://p.scdn.co/mp3-preview/098bffb5e83af448774353ece55735a1456281b8?cid=6f8bb3e64c2944d586037b9907043601,"Mama, I'm Coming Home",0.0105,0,0.656,0.0302,0.0892,-6.557,0.282,139.352,0.242
Ozzy Osbourne,Metal,spotify:artist:6ZLTlhejhndI4Rh53vYhrY,spotify:track:7w6PJe5KBPyvuRYxFkPssC,https://p.scdn.co/mp3-preview/8e16683fdff085b7ca3c26a53a0662d120472c2b?cid=6f8bb3e64c2944d586037b9907043601,No More Tears,0.00167,8.86E-05,0.749,0.035,0.648,-6.506,0.346,102.591,0.315
Ozzy Osbourne,Metal,spotify:artist:6ZLTlhejhndI4Rh53vYhrY,spotify:track:2E7W1X4maFFcjHrVrFA7Vs,https://p.scdn.co/mp3-preview/4f6662f2b27484669446a5932d3ece7c1a8ff21f?cid=6f8bb3e64c2944d586037b9907043601,Bark at the Moon,0.00253,6.20E-05,0.961,0.243,0.132,-5.333,0.303,146.591,0.305
Ozzy Osbourne,Metal,spotify:artist:6ZLTlhejhndI4Rh53vYhrY,spotify:track:5axOkQnmQmwtjr4bv1Xt7i,https://p.scdn.co/mp3-preview/cd625bc8b6fca824acd8325b621bd366dc4e294a?cid=6f8bb3e64c2944d586037b9907043601,I Don't Wanna Stop,0.000963,2.25E-06,0.937,0.0724,0.4,-3.926,0.578,137.937,0.769
Ozzy Osbourne,Metal,spotify:artist:6ZLTlhejhndI4Rh53vYhrY,spotify:track:2ov8L95QD25TLpZAZPYWXL,https://p.scdn.co/mp3-preview/28d0d358d7898d23f893603e15628774f81544af?cid=6f8bb3e64c2944d586037b9907043601,Mr. Crowley,0.212,0.000153,0.748,0.0568,0.368,-6.514,0.307,108.227,0.347
Ozzy Osbourne,Metal,spotify:artist:6ZLTlhejhndI4Rh53vYhrY,spotify:track:31dqpLUModJWNbxrXu6TWd,https://p.scdn.co/mp3-preview/4635a0a1a6bab2ba58689bd29e77d0114d79ee06?cid=6f8bb3e64c2944d586037b9907043601,Shot in the Dark,0.00835,6.02E-05,0.791,0.0324,0.142,-7.262,0.581,123.887,0.619
Ozzy Osbourne,Metal,spotify:artist:6ZLTlhejhndI4Rh53vYhrY,spotify:track:78PKCefXwDLbl4FVO1Pjzh,https://p.scdn.co/mp3-preview/bccd10316ee959a54009111110e0a0bdc7fa19fb?cid=6f8bb3e64c2944d586037b9907043601,Dreamer,0.0629,2.49E-06,0.636,0.0256,0.0921,-7.408,0.493,79.419,0.279
Ozzy Osbourne,Metal,spotify:artist:6ZLTlhejhndI4Rh53vYhrY,spotify:track:43thLwzSasUUZEYjYPeJh3,https://p.scdn.co/mp3-preview/404fbf393b33ff366ef79630bfaf23a94283093a?cid=6f8bb3e64c2944d586037b9907043601,Close My Eyes Forever,0.31,2.82E-06,0.331,0.0305,0.172,-14.884,0.476,130.574,0.24
Ozzy Osbourne,Metal,spotify:artist:6ZLTlhejhndI4Rh53vYhrY,spotify:track:4nvYDy427VvA1TcEkdgZII,https://p.scdn.co/mp3-preview/800f45e03d8bd7f85e347a0bf526d1aea381875d?cid=6f8bb3e64c2944d586037b9907043601,Hellraiser,0.00024,0.000282,0.852,0.0344,0.228,-6.348,0.397,96.064,0.506
Mike Patton,Metal,spotify:artist:2AgMAiv3MvgQMwYrnLBeje,spotify:track:5WrAMHyOgzpeI4g4I1Cdy0,https://p.scdn.co/mp3-preview/3b194004ca39c552343db0c7ae8525e1edd8129d?cid=6f8bb3e64c2944d586037b9907043601,Stroker Ace,0.0969,0.604,0.568,0.133,0.109,-9.834,0.844,80.007,0.378
Mike Patton,Metal,spotify:artist:2AgMAiv3MvgQMwYrnLBeje,spotify:track:5Cn3YhWt002bD648xjHnhr,https://p.scdn.co/mp3-preview/424d637a2bd511e416934a7184cd2cb0061e7222?cid=6f8bb3e64c2944d586037b9907043601,To Catch a Thief,0.175,0.584,0.539,0.0723,0.0698,-7.593,0.684,79.002,0.748
Mike Patton,Metal,spotify:artist:2AgMAiv3MvgQMwYrnLBeje,spotify:track:76ICL8DY0BvBiEgWT3dQdS,https://p.scdn.co/mp3-preview/9b2116b4dee3101b27e4d91bbfcfc069d4a4b0c4?cid=6f8bb3e64c2944d586037b9907043601,Book of the Month,0.226,0.878,0.516,0.0426,0.11,-9.602,0.666,89.47,0.603
Mike Patton,Metal,spotify:artist:2AgMAiv3MvgQMwYrnLBeje,spotify:track:7598jXG1Fc50oG2aaZQiGf,https://p.scdn.co/mp3-preview/3836cf35f0e0e6e1f3c34f66da8979789b5a254b?cid=6f8bb3e64c2944d586037b9907043601,Sex - I'm a,0.326,0.203,0.607,0.252,0.14,-8.593,0.374,168.524,0.484
Mike Patton,Metal,spotify:artist:2AgMAiv3MvgQMwYrnLBeje,spotify:track:0zgQdCrmcqNlXdxrvREA8r,https://p.scdn.co/mp3-preview/61497c160d0c4f672649b5af618b37f011b02bb8?cid=6f8bb3e64c2944d586037b9907043601,Pit Stop - Take Me Home,0.325,0.913,0.573,0.0265,0.158,-7.459,0.68,88.494,0.332
Mike Patton,Metal,spotify:artist:2AgMAiv3MvgQMwYrnLBeje,spotify:track:0V4uOQHH8aVMwyuxYZpIFV,https://p.scdn.co/mp3-preview/1ae618a93499603665c5a1997b5c58907cdf6b1b?cid=6f8bb3e64c2944d586037b9907043601,Strangers on a Train,0.134,0.631,0.498,0.0295,0.119,-8.202,0.776,86.332,0.875
Mike Patton,Metal,spotify:artist:2AgMAiv3MvgQMwYrnLBeje,spotify:track:6kt6kkMZOWPbxgSUNuDe4T,https://p.scdn.co/mp3-preview/292864d9cdcbfecfa01e2e4d48f19f0d52a7d3f8?cid=6f8bb3e64c2944d586037b9907043601,Anger Management,0.6,0.727,0.58,0.113,0.125,-8.843,0.702,76.008,0.717
Mike Patton,Metal,spotify:artist:2AgMAiv3MvgQMwYrnLBeje,spotify:track:6X2JdCAjdTmuYWQnmN8yUZ,https://p.scdn.co/mp3-preview/21c8bcb865580e81bad991301c63677dc82c6ff6?cid=6f8bb3e64c2944d586037b9907043601,Lifeboat,0.373,0.473,0.514,0.0333,0.135,-11.519,0.548,77.951,0.435
Mike Patton,Metal,spotify:artist:2AgMAiv3MvgQMwYrnLBeje,spotify:track:5yGAtvmSwEOjfyLjjREAyy,https://p.scdn.co/mp3-preview/07631cd4526fe05d19f23ec7df0c9365c811d4b7?cid=6f8bb3e64c2944d586037b9907043601,Everyone Has a Summer,0.171,0.112,0.614,0.209,0.0747,-11.278,0.631,168.125,0.591
Mike Patton,Metal,spotify:artist:2AgMAiv3MvgQMwYrnLBeje,spotify:track:295v1gr3K2iTWTDhBFOGGw,https://p.scdn.co/mp3-preview/296e610a6a9640521bf002f69265569bbf5be539?cid=6f8bb3e64c2944d586037b9907043601,Pit Stop (Take Me Home) - Instrumental,0.0791,0.753,0.531,0.0354,0.128,-8.275,0.663,88.501,0.336
James Hetfield,Metal,spotify:artist:17HqNPoYO052O7dO0cgE96,spotify:track:56ZbCQAF9wI2fphk28bijK,https://p.scdn.co/mp3-preview/76035986eb304c4e9de07f9c163b2841518d1df7?cid=6f8bb3e64c2944d586037b9907043601,Hammer the Nails,0.00019,0.0074,0.998,0.16,0.0511,-4.726,0.383,205.036,0.105
James Hetfield,Metal,spotify:artist:17HqNPoYO052O7dO0cgE96,spotify:track:6qJltWOE8ARhn91oK79I0Q,https://p.scdn.co/mp3-preview/db78587f15a32ffda8164eec2a2aeaaff5a4d650?cid=6f8bb3e64c2944d586037b9907043601,"If James Hetfield Can Stay Straight Edge, Anyone Can",0.000128,5.40E-06,0.971,0.13,0.299,-4.098,0.357,195.071,0.459
James Hetfield,Metal,spotify:artist:17HqNPoYO052O7dO0cgE96,spotify:track:2z0qjyvKpB1yj61aLn5ATd,https://p.scdn.co/mp3-preview/264b8e7a846b87aac4a29a49fe2950935e1774bf?cid=6f8bb3e64c2944d586037b9907043601,"No Donnie, These Men are Straight Edge",0.00508,1.29E-05,0.961,0.0969,0.0492,-4.036,0.495,100.494,0.447
James Hetfield,Metal,spotify:artist:17HqNPoYO052O7dO0cgE96,spotify:track:6KM1NWXmJfcVlF68PgSR39,https://p.scdn.co/mp3-preview/ffb3b8679a257861cf2892d0f4c052ea03ea7618?cid=6f8bb3e64c2944d586037b9907043601,Butt Hash,0.0052,0,0.946,0.315,0.357,-5.383,0.367,144.949,0.353
James Hetfield,Metal,spotify:artist:17HqNPoYO052O7dO0cgE96,spotify:track:4Q9B4VNgTn4JkhowdYscdo,https://p.scdn.co/mp3-preview/a3127565a7520fb85062ddea56a82d53196e75e9?cid=6f8bb3e64c2944d586037b9907043601,1 Out of 3 Has a STD,0.000669,0.00023,0.987,0.217,0.0606,-4.02,0.273,176.768,0.296
James Hetfield,Metal,spotify:artist:17HqNPoYO052O7dO0cgE96,spotify:track:1zdkT1SM0DsZ94tYx1TrBI,https://p.scdn.co/mp3-preview/2ad1801ba0a1269f2945c9118bf11326ebfa06d0?cid=6f8bb3e64c2944d586037b9907043601,Lessons,0.00508,0.00188,0.981,0.234,0.0795,-4.13,0.343,105.88,0.16
James Hetfield,Metal,spotify:artist:17HqNPoYO052O7dO0cgE96,spotify:track:6sp6EoB1bqtaLRQUpSqIXu,https://p.scdn.co/mp3-preview/669e644675dfc592504653bd4cf656983c03386c?cid=6f8bb3e64c2944d586037b9907043601,Coke Bongs and Sing- A- Longs,0.00386,0.000293,0.981,0.16,0.102,-3.955,0.348,97.963,0.372
James Hetfield,Metal,spotify:artist:17HqNPoYO052O7dO0cgE96,spotify:track:7IPUsAc8v5Dy2AhYBre1Yl,https://p.scdn.co/mp3-preview/abafe0f48ddaf5450c2a07c82c4eb1dbe3b3579d?cid=6f8bb3e64c2944d586037b9907043601,Between the Devil and the Deep Blue Sea,3.42E-05,0.0133,0.995,0.104,0.468,-4.833,0.36,175.05,0.17
James Hetfield,Metal,spotify:artist:17HqNPoYO052O7dO0cgE96,spotify:track:10zeulgcSIZxIU2MIy6dDp,https://p.scdn.co/mp3-preview/a24c6cad16ab0523108df83ae1b7e30a3fc7649e?cid=6f8bb3e64c2944d586037b9907043601,Louisa,0.000122,0.121,0.992,0.0966,0.0548,-3.462,0.425,102.547,0.251
James Hetfield,Metal,spotify:artist:17HqNPoYO052O7dO0cgE96,spotify:track:6uTYMyZIseKVW61zUtRbZr,https://p.scdn.co/mp3-preview/1938432a93c4965206c035ad3053fc05846874e8?cid=6f8bb3e64c2944d586037b9907043601,Nothing to Lose,0.00111,0.000276,0.981,0.163,0.151,-4.171,0.486,76.082,0.296
Corey Taylor,Metal,spotify:artist:4Lm0pUvmisUHMdoky5ch2I,spotify:track:4eD48Ur3heQtP8ZGzl7buk,https://p.scdn.co/mp3-preview/cc1799b7cc694d31776ab3a1d81810e8953f40f7?cid=6f8bb3e64c2944d586037b9907043601,I Don't Care,0.00833,0,0.792,0.0413,0.131,-4.388,0.274,179.067,0.092
Corey Taylor,Metal,spotify:artist:4Lm0pUvmisUHMdoky5ch2I,spotify:track:6v33q77HxYqtymxLB7gWmF,https://p.scdn.co/mp3-preview/a4e238ad64afcfbf948a5b290953c300d50a7c3d?cid=6f8bb3e64c2944d586037b9907043601,I Don't Care - US Version,0.000953,0,0.734,0.0416,0.0874,-4.972,0.33,178.986,0.256
Corey Taylor,Metal,spotify:artist:4Lm0pUvmisUHMdoky5ch2I,spotify:track:1JrtC2ubRFV2xB79J3UY1Z,https://p.scdn.co/mp3-preview/27128f10af64dc8ca3345293c96b8834f7351c10?cid=6f8bb3e64c2944d586037b9907043601,I'm Not Jesus - International Version,0.00017,0.00302,0.856,0.0331,0.12,-3.943,0.509,84.542,0.535
Corey Taylor,Metal,spotify:artist:4Lm0pUvmisUHMdoky5ch2I,spotify:track:1mCNkrKh9NEgxJWUqHnEgo,https://p.scdn.co/mp3-preview/83600fff814c06e8c429ce8256203a49c4fc1085?cid=6f8bb3e64c2944d586037b9907043601,Not Strong Enough,0.00183,0,0.829,0.047,0.119,-3.834,0.354,163.958,0.195
Corey Taylor,Metal,spotify:artist:4Lm0pUvmisUHMdoky5ch2I,spotify:track:2a8ND713OfNIdlJD1p8jB3,https://p.scdn.co/mp3-preview/b544be1fa52b5e326b8cef576280a5ffcb569e46?cid=6f8bb3e64c2944d586037b9907043601,Someone To Talk To (feat. Apocalyptica),0.101,0,0.595,0.032,0.342,-6.797,0.433,74.989,0.24
Corey Taylor,Metal,spotify:artist:4Lm0pUvmisUHMdoky5ch2I,spotify:track:00i9VF7sjSaTqblAuKFBDO,https://p.scdn.co/mp3-preview/b47be89727799e4b189b797faa0f026dad8a2e6f?cid=6f8bb3e64c2944d586037b9907043601,Talk To Me (feat. Lzzy Hale),0.00329,0,0.877,0.0602,0.222,-5.865,0.409,177.928,0.403
Corey Taylor,Metal,spotify:artist:4Lm0pUvmisUHMdoky5ch2I,spotify:track:5pUAyAxO3yfmqPo0Mytxna,https://p.scdn.co/mp3-preview/4b718c67588385047f7fe65e99791f85c74b84b3?cid=6f8bb3e64c2944d586037b9907043601,Helden,0.000205,0.497,0.836,0.0436,0.23,-4.549,0.435,113.036,0.0523
Corey Taylor,Metal,spotify:artist:4Lm0pUvmisUHMdoky5ch2I,spotify:track:2mPpPlCJKhjojKylWEs4ZC,https://p.scdn.co/mp3-preview/e8bedb2ff8ceec29400c6949a716e787f1928991?cid=6f8bb3e64c2944d586037b9907043601,Broken Pieces,0.000687,0,0.746,0.0377,0.131,-4.233,0.481,85.934,0.545
Corey Taylor,Metal,spotify:artist:4Lm0pUvmisUHMdoky5ch2I,spotify:track:6W4pRJhZhyO3rz9vTITKRB,https://p.scdn.co/mp3-preview/ab4df27214be5d1ddd7afb1b1b0f658c89191955?cid=6f8bb3e64c2944d586037b9907043601,Angels Calling,0.000119,0.0201,0.947,0.0785,0.116,-6.658,0.448,124.045,0.0835
King Diamond,Metal,spotify:artist:6CwDvApcRshxhEVMP30Sq7,spotify:track:7xDAU9IAMyWjl7ia3hRxs7,https://p.scdn.co/mp3-preview/85a6757ca94ee440c8c7a42a60fc97a151d17350?cid=6f8bb3e64c2944d586037b9907043601,Blvd. Nights,0.000214,0.921,0.784,0.0474,0.111,-4.45,0.26,78.85,0.101
King Diamond,Metal,spotify:artist:6CwDvApcRshxhEVMP30Sq7,spotify:track:6lj90SlDI7l1xDLVuxEFDH,https://p.scdn.co/mp3-preview/fb52bc5ac18adfaef2cf8779beff58b9ce587235?cid=6f8bb3e64c2944d586037b9907043601,Ever (Foreign Flag),0.000847,0.108,0.719,0.0328,0.109,-5.842,0.562,74.516,0.16
King Diamond,Metal,spotify:artist:6CwDvApcRshxhEVMP30Sq7,spotify:track:0yzjqS9Ya9tE0QAYizgpNe,https://p.scdn.co/mp3-preview/5585d82b0000305e0f134a560e7179680e59e68a?cid=6f8bb3e64c2944d586037b9907043601,Ataraxia,0.0116,0.894,0.966,0.0504,0.235,-5.1,0.508,121.996,0.472
King Diamond,Metal,spotify:artist:6CwDvApcRshxhEVMP30Sq7,spotify:track:1ncUuvs2dAdpuyhhMgHdgQ,https://p.scdn.co/mp3-preview/4ec0020e0d695ab1e9ef53fed3ca44cfb7ef7322?cid=6f8bb3e64c2944d586037b9907043601,Your Skull Is Red,7.67E-06,0.778,0.872,0.0487,0.262,-5.966,0.174,134.54,0.134
King Diamond,Metal,spotify:artist:6CwDvApcRshxhEVMP30Sq7,spotify:track:145MXdLkTiy1siGWfQh4ih,https://p.scdn.co/mp3-preview/80b882df9631fe75bde40340cb093b015396eb60?cid=6f8bb3e64c2944d586037b9907043601,Princeton Review,0.00479,0.753,0.656,0.0332,0.153,-9.8,0.485,172.053,0.126
King Diamond,Metal,spotify:artist:6CwDvApcRshxhEVMP30Sq7,spotify:track:2VqqujOR7u0rTs3ZTNFI24,https://p.scdn.co/mp3-preview/9f7cfaa6c01b17c0f6406db79b5bc813ca855feb?cid=6f8bb3e64c2944d586037b9907043601,Ever Since WWI,0.0526,0.00938,0.7,0.0317,0.113,-7.404,0.363,146.193,0.277
King Diamond,Metal,spotify:artist:6CwDvApcRshxhEVMP30Sq7,spotify:track:4IXaR1dkVdm6VC897ROiZO,https://p.scdn.co/mp3-preview/c22b5652d1caa3a576a93f0e40fe9956de4d51a1?cid=6f8bb3e64c2944d586037b9907043601,Our Ride to the Rectory,0.0383,0.0411,0.762,0.0365,0.313,-7.997,0.501,83.941,0.0665
King Diamond,Metal,spotify:artist:6CwDvApcRshxhEVMP30Sq7,spotify:track:3SyzUB8LeQxplnbWTVYTVj,https://p.scdn.co/mp3-preview/b4e5d179bb48e0f89234e394adc84e4691394d78?cid=6f8bb3e64c2944d586037b9907043601,11-Nov,0.0393,0.365,0.58,0.0265,0.111,-7.745,0.705,131.877,0.303
King Diamond,Metal,spotify:artist:6CwDvApcRshxhEVMP30Sq7,spotify:track:3EpLTOcpmEPVnI1D2qyCwj,https://p.scdn.co/mp3-preview/3a32f3fd87756f1fbd5f2a1fb9ef8e5df311427f?cid=6f8bb3e64c2944d586037b9907043601,Formant - Live,0.0479,0.425,0.468,0.0376,0.705,-9.155,0.388,128.814,0.112
King Diamond,Metal,spotify:artist:6CwDvApcRshxhEVMP30Sq7,spotify:track:4St2IxSCyEAjBRSpTzHuKH,https://p.scdn.co/mp3-preview/c69616d301259f8913515f8ddb95001fa3a67d65?cid=6f8bb3e64c2944d586037b9907043601,Your Skull Is Red - Live,0.00334,0.307,0.893,0.188,0.699,-7.38,0.231,137.841,0.0398
Lemmy,Metal,spotify:artist:1DFr97A9HnbV3SKTJFu62M,spotify:track:6EPRKhUOdiFSQwGBRBbvsZ,https://p.scdn.co/mp3-preview/026a43acbab7c107131c5171c22538934184c4a3?cid=6f8bb3e64c2944d586037b9907043601,Ace of Spades,0.000852,0.000118,0.974,0.135,0.0904,-8.77,0.329,140.862,0.234
Lemmy,Metal,spotify:artist:1DFr97A9HnbV3SKTJFu62M,spotify:track:4cuPWrSsjNLAkYRJwQLCzt,https://p.scdn.co/mp3-preview/073680e74feda77f7b445685bd35a806d673b669?cid=6f8bb3e64c2944d586037b9907043601,Killed by Death,0.00854,0.000437,0.942,0.0442,0.491,-8.052,0.387,134.558,0.251
Lemmy,Metal,spotify:artist:1DFr97A9HnbV3SKTJFu62M,spotify:track:2zSpaFB7e0Yo1QKsDQ22Ol,https://p.scdn.co/mp3-preview/ebc25209550a032e9e3bb0fb38a94ad797b0fa01?cid=6f8bb3e64c2944d586037b9907043601,The Game (Triple H),0.00653,0,0.978,0.122,0.0958,-2.123,0.303,170.286,0.28
Lemmy,Metal,spotify:artist:1DFr97A9HnbV3SKTJFu62M,spotify:track:3zeQSYzaN9kLVypKWr6yUi,https://p.scdn.co/mp3-preview/51d64bb96d98a23206d24c846ab241f619bce050?cid=6f8bb3e64c2944d586037b9907043601,God Was Never on Your Side,0.161,0.000634,0.887,0.0877,0.103,-4.629,0.291,175.921,0.183
Lemmy,Metal,spotify:artist:1DFr97A9HnbV3SKTJFu62M,spotify:track:72vjPBpLyuwS5ik1y1E5YE,https://p.scdn.co/mp3-preview/0f817c73f278a3d6e112949e20ed83898ff79bb1?cid=6f8bb3e64c2944d586037b9907043601,Heroes,0.000194,0.611,0.955,0.0556,0.0954,-5.55,0.464,124.993,0.312
Lemmy,Metal,spotify:artist:1DFr97A9HnbV3SKTJFu62M,spotify:track:0BW3ImhGyAdbM62rHPyNNB,https://p.scdn.co/mp3-preview/ccccc6c65de0de0aee4167e432a1ec942f50da35?cid=6f8bb3e64c2944d586037b9907043601,Hellraiser - 30th Anniversary Edition,0.00329,2.93E-05,0.905,0.0428,0.115,-5.12,0.622,96.049,0.441
Lemmy,Metal,spotify:artist:1DFr97A9HnbV3SKTJFu62M,spotify:track:3Staqm5EYDnYBqcwuxrWjZ,https://p.scdn.co/mp3-preview/fe0d7844ce5fabd9190d5fe52940c83a3d5e7392?cid=6f8bb3e64c2944d586037b9907043601,Overkill,5.44E-06,0.0185,0.866,0.112,0.0961,-7.885,0.266,119.41,0.211
Lemmy,Metal,spotify:artist:1DFr97A9HnbV3SKTJFu62M,spotify:track:1DhCdQMyNLklKGxBheRFxL,https://p.scdn.co/mp3-preview/3e2554ec46e01f76d5ae5bf69f32aed2f8cb270b?cid=6f8bb3e64c2944d586037b9907043601,In the Name of Tragedy,0.000106,2.13E-06,0.994,0.0824,0.102,-4.836,0.449,149.91,0.447
Lemmy,Metal,spotify:artist:1DFr97A9HnbV3SKTJFu62M,spotify:track:7Ei4LhQ8BeTfjsPY7FINZS,https://p.scdn.co/mp3-preview/a6904fbaab8a380a6636fc8cc637477280be54bc?cid=6f8bb3e64c2944d586037b9907043601,Born To Raise Hell,0.00355,0.000314,0.957,0.0792,0.0687,-3.964,0.416,137.873,0.751
Lemmy,Metal,spotify:artist:1DFr97A9HnbV3SKTJFu62M,spotify:track:7akyedgeVgZeT6oD77nyHn,https://p.scdn.co/mp3-preview/d392348c953941bd4832cab5d2a7a58af240fe8c?cid=6f8bb3e64c2944d586037b9907043601,Love Me Forever,0.459,0.0147,0.706,0.0511,0.159,-7.445,0.233,125.694,0.255
Robert Johnson,Blues,spotify:artist:0f8MDDzIc6M4uH1xH0o0gy,spotify:track:1TrGdXSgiBm8W68D2K1COG,https://p.scdn.co/mp3-preview/173c139abf1977641d2455367021d4e5054b6b04?cid=6f8bb3e64c2944d586037b9907043601,Cross Road Blues,0.93,0.000261,0.311,0.0525,0.102,-11.959,0.675,97.159,0.638
Robert Johnson,Blues,spotify:artist:0f8MDDzIc6M4uH1xH0o0gy,spotify:track:1QCUrXrY1qlxRhL3a9LYCA,https://p.scdn.co/mp3-preview/65e34208898373773ebefedbc7682b3583bb9676?cid=6f8bb3e64c2944d586037b9907043601,Me and the Devil Blues,0.931,0.000163,0.111,0.0873,0.107,-13.805,0.717,82.181,0.15
